cdf_offer_id,cdf_merchant_id,offer_name,merchant_description,category,tags_with_attributes,offer_url,valid_from,valid_to,online,offer_title,Tags,city,country,brand_logos,curated_image,merchant_banner_image,offer_image,Wael,Salama,Khaleed
305933,LL1467,Kingsgate Hotel Abu Dhabi By Millennium,Kingsgate Hotel Abu Dhabi By Millennium offers products under travel category. For more info about the brand visit store directly,travel,banquet-hall|clean-rooms|bar|backpacker|eat-outs|luxury-hotel|business-center|suite|double-room|non-smoking-room|wheelchair-access|business-traveller|sauna|shuttle-service|millennium|tour-desk|house-keeping|free-toiletries|disabled-friendly|sun-terrace|bathrobe|public-transport|free-internet|atm|beach|allergy-free-room|kids-activities|landmark|spacious-rooms|multilingual-staff|parks-and-gardens|mini-bar|family-room|tv|photocopier|refrigerator|spacious-bathrooms|business-meeting|club-room|city-view|swimming-pool|fitness-center|buffet-breakfast|lounge|desk|room-service|kitchenette|restaurant|free-parking|couple|soundproof-room|marine-life|luggage-storage|adjoining-room|currency-exchange|hair-dryer|modern-design|nature-and-wildlife|5-star|laundry-service|pool-bar|babysitting|kids-and-family|monument|breakfast-included|large-group,,15-04-2024,14-04-2025,FALSE,Get up to 20% off on room rates at Kingsgate Hotel Abu Dhabi By Millennium,banquet-hall|clean-rooms|bar|backpacker|eat-outs|luxury-hotel|business-center|suite|double-room|non-smoking-room|wheelchair-access|business-traveller|sauna|shuttle-service|millennium|tour-desk|house-keeping|free-toiletries|disabled-friendly|sun-terrace|bathrobe|public-transport|free-internet|atm|beach|allergy-free-room|kids-activities|landmark|spacious-rooms|multilingual-staff|parks-and-gardens|mini-bar|family-room|tv|photocopier|refrigerator|spacious-bathrooms|business-meeting|club-room|city-view|swimming-pool|fitness-center|buffet-breakfast|lounge|desk|room-service|kitchenette|restaurant|free-parking|couple|soundproof-room|marine-life|luggage-storage|adjoining-room|currency-exchange|hair-dryer|modern-design|nature-and-wildlife|5-star|laundry-service|pool-bar|babysitting|kids-and-family|monument|breakfast-included|large-group,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Room_Rates_Kingsgate_Hotel_AUH_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Room_Rates_Kingsgate_Hotel_AUH_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Room_Rates_Kingsgate_Hotel_AUH_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Room_Rates_Kingsgate_Hotel_AUH_Offer.webp,y,,y
305935,LL1469,Millennium Downtown Abu Dhabi,Millennium Downtown Abu Dhabi,dining,0,,15-04-2024,14-04-2025,FALSE,Get up to 20% off on room rates at Millennium Downtown Abu Dhabi,banquet-hall|clean-rooms|bar|backpacker|eat-outs|luxury-hotel|business-center|suite|double-room|non-smoking-room|wheelchair-access|business-traveller|sauna|shuttle-service|millennium|tour-desk|house-keeping|free-toiletries|disabled-friendly|sun-terrace|bathrobe|public-transport|free-internet|atm|beach|allergy-free-room|kids-activities|landmark|spacious-rooms|multilingual-staff|parks-and-gardens|mini-bar|family-room|tv|photocopier|refrigerator|spacious-bathrooms|business-meeting|club-room|city-view|swimming-pool|fitness-center|buffet-breakfast|lounge|desk|room-service|kitchenette|restaurant|free-parking|couple|soundproof-room|marine-life|luggage-storage|adjoining-room|currency-exchange|hair-dryer|modern-design|nature-and-wildlife|5-star|laundry-service|pool-bar|babysitting|kids-and-family|monument|breakfast-included|large-group,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Room_Rates_Millennium_Downtown_AUH_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/millenniumhotelsImg.webp,https://dpimages.crayondata.com/high-res-image/resized/millenium_downtown_abu_dhabi_banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Room_Rates_Millennium_Downtown_AUH_Offer.webp,y,s2,y
305930,LL1475,World Of Asia,World Of Asia offers products under dining category. For more info about the brand visit store directly,dining,restaurant|couple-friendly|average-pricing|dine-in|modern-design|international-cuisine|large-group-friendly|fine-dining|take-away|breakfast,,20-05-2024,19-05-2025,FALSE,Get 10% off on food at World Of Asia,restaurant|couple-friendly|average-pricing|dine-in|modern-design|international-cuisine|large-group-friendly|fine-dining|take-away|breakfast,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/World_Of_Asia_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/World_Of_Asia_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/World_Of_Asia_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/World_Of_Asia_Offer.webp,,,
307360,LL1476,Dollar Car Rental,Dollar Car Rental offers products under personal service providers category. For more info about the brand visit https://www.dollaruae.com,personal service providers,"{subcategory_tags=[transportation], product_type_1_tags=[rental-services], product_type_2_tags=[car-rental]}",https://www.dollaruae.com,15-05-2024,14-05-2025,TRUE,Get up to 10% off on daily or weekly rentals at Dollar Car Rental,rental-services|transportation|car-rental,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Dollar_Car_Rental_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Dollar_Car_Rental_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Dollar_Car_Rental_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Dollar_Car_Rental_Offer_logo_1.webp,,,
307365,BE11968,JYSK,Jysk offers products under retail stores category. For more info about the brand visit https://jysk.ae/,retail stores,0,https://jysk.ae/,05-06-2024,15-12-2025,TRUE,Get up to 20% off on your purchase at JYSK,multi-brand|home-and-kitchen|computer-and-electronics|furniture|home-furnishings|home-appliances|regular-retail-store|average-pricing|basic-service|standalone-store|online-and-in-store,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/JYSK_Eid_Offer_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/JYSK_Eid_Offer_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/JYSK_Eid_Offer_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/JYSK_Eid_Offer_Offer.webp,y,,
307366,BE11968,JYSK,Jysk offers products under retail stores category. For more info about the brand visit https://jysk.ae/,retail stores,0,https://jysk.ae/,05-06-2024,15-12-2025,FALSE,Get up to 20% off on your purchase at JYSK,multi-brand|home-and-kitchen|computer-and-electronics|furniture|home-furnishings|home-appliances|regular-retail-store|average-pricing|basic-service|standalone-store|online-and-in-store,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/JYSK_Eid_Offer_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/JYSK_Eid_Offer_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/JYSK_Eid_Offer_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/JYSK_Eid_Offer_Offer.webp,y,,
307362,LL1478,Pink Fitness Club,Pink Fitness Club offers products under personal service providers category. For more info about the brand visit store directly,personal service providers,"{customer_service_1_tags=[basic-service], subcategory_tags=[health-and-beauty], product_type=[pharmacy], customer_service_2_tags=[delivery-service], store_type=[regular-retail-store], purchase_channel_tags=[in-store]}",,20-05-2024,19-05-2025,FALSE,Get up to 10% off at Pink Fitness Club,training-classes|gym|personal-training|fitness-and-sports,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Pink_fitness_Logo01.webp,https://dpimages.crayondata.com/high-res-image/resized/Pink_Fitness_Club_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Pink_Fitness_Club_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Pink_Fitness_Club_Offer.webp,,,
307361,LL1481,Senora Fitness Center,Senora Fitness Center offers products under personal service providers category. For more info about the brand visit store directly,personal service providers,"{customer_service_1_tags=[basic-service], subcategory_tags=[health-and-beauty], product_type=[pharmacy], brand_tags=[local], store_type=[specialty-store], purchase_channel_tags=[in-store]}",,10-05-2024,09-05-2025,FALSE,Get up to 15% off at Senora Fitness Center,personal-training|fitness-and-sports|gym,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Senora_Fitness_Center_Logo01.webp,https://dpimages.crayondata.com/high-res-image/resized/Senora_Fitness_Center_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Senora_Fitness_Center_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Senora_Fitness_Center_Offer.webp,,,
307363,LL1483,Torinese Men's Wear,Torinese Men's Wear offers products under retail stores category. For more info about the brand visit https://www.torinese.ae,retail stores,"{customer_service_1_tags=[basic-service], subcategory_tags=[health-and-beauty], product_type=[pharmacy], customer_service_2_tags=[delivery-service], brand_tags=[local], store_type=[regular-retail-store], purchase_channel_tags=[in-store]}",,01-06-2024,31-05-2025,FALSE,Get up to 10% off on your purchase at Torinese Men's Wear,casual-wear|party-wear|pants|t-shirts|men's-clothing|daily-clothing|shirts|jeans|clothing-store|occasional-clothing|jackets-and-blazers,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Torinese_Mens_Wear_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Torinese_Mens_Wear_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Torinese_Men_Wear_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Torinese_Mens_Wear_Offer.webp,,,
307364,LL1483,Torinese Men's Wear,Torinese Men's Wear offers products under retail stores category. For more info about the brand visit https://www.torinese.ae,retail stores,"{customer_service_1_tags=[basic-service], subcategory_tags=[health-and-beauty], product_type=[pharmacy], customer_service_2_tags=[delivery-service], brand_tags=[local], store_type=[regular-retail-store], purchase_channel_tags=[in-store]}",https://www.torinese.ae,01-06-2024,31-05-2025,TRUE,Get up to 10% off on your purchase at Torinese Men's Wear,casual-wear|party-wear|pants|t-shirts|men's-clothing|daily-clothing|shirts|jeans|clothing-store|occasional-clothing|jackets-and-blazers,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Torinese_Mens_Wear_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Torinese_Mens_Wear_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Torinese_Men_Wear_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Torinese_Mens_Wear_Offer.webp,,,
309559,LL1484,Abu Aljedi Sweets,Abu Aljedi Sweets offers products under dining category. For more info about the brand visit store directly,dining,0,,31-05-2024,30-05-2025,FALSE,Get 20% off on food at Abu Aljedi Sweets,cakes|cafe|mittai-shop-or-sweet-shop|fast-food|bakery|general,Sharjah,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Abu_Aljedi_Sweets_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Abu_Aljedi_Sweets_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Abu_Aljedi_Sweets_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Abu_Aljedi_Sweets_Merchant.webp,y,,
309553,LL1485,Al Qahwa Al Arabiah,Al Qahwa Al Arabiah offers products under dining category. For more info about the brand visit store directly,dining,0,,20-05-2024,19-05-2025,FALSE,Get 15% off on minimum order of AED 150 at Al Qahwa Al Arabiah,restaurant|take-away|casual-dining|arabian-cuisine|middle-eastern-cuisine|delivery-services|dine-in,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Al_Qahwa_Al_Arabiah_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Qahwa_Al_Arabiah_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Qahwa_Al_Arabiah_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Qahwa_Al_Arabiah_Merchant.webp,,,
309558,LL1486,Al Sultan Sweets,Al Sultan Sweets offers products under dining category. For more info about the brand visit store directly,dining,0,,31-05-2024,30-05-2025,FALSE,Get 20% off on food at Al Sultan Sweets,cakes|cafe|mittai-shop-or-sweet-shop|fast-food|bakery|general,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Al_Sultan_Sweets_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Sultan_Sweets_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Sultan_Sweets_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Sultan_Sweets_Merchant.webp,y,,
309556,LL1487,Al Sultan Turkish Restaurant,Al Sultan Turkish Restaurant offers products under dining category. For more info about the brand visit store directly,dining,0,,31-05-2024,30-05-2025,FALSE,Get 20% off on food at Al Sultan Turkish Restaurant,restaurant|take-away|casual-dining|arabian-cuisine|middle-eastern-cuisine|delivery-services|dine-in,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Al_Sultan_Turkish_Restaurant__Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Sultan_Turkish_Restaurant_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Sultan_Turkish_Restaurant_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Sultan_Turkish_Restaurant_Merchant.webp,,,
309557,LL1488,Bouz Eljedi Restaurant,Bouz Eljedi Restaurant offers products under dining category. For more info about the brand visit store directly,dining,0,,31-05-2024,30-05-2025,FALSE,Get 20% off on food at Bouz Eljedi Restaurant,restaurant|take-away|casual-dining|arabian-cuisine|middle-eastern-cuisine|delivery-services|dine-in,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Bouz_Aljedi_Restaurant_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Bouz_Aljedi_Restaurant_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Bouz_Aljedi_Restaurant_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Bouz_Aljedi_Restaurant_Merchant.webp,,,
309565,LL1489,Cocoona Clinic,Cocoona Clinic offers products under personal service providers category. For more info about the brand visit store directly,personal service providers,0,,25-04-2024,25-04-2025,FALSE,Get 30% off on all non-surgical treatments at Cocoona Clinic,medical-care|bookings-and-reservations|all|surgeries|basic-service|hospital-or-clinic,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Cocoona_Clinic_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Cocoona_Clinic_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Cocoona_Clinic_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Cocoona_Clinic_Merchant.webp,,,
309552,LL1490,Emp - Energy Meal Plans,Emp - Energy Meal Plans offers products under dining category. For more info about the brand visit https://www.energymealplans.com.,dining,0,https://www.energymealplans.com,21-05-2024,20-05-2025,TRUE,Get 20% off on monthly meal plans and full meal combos at EMP - Energy Meal Plans,local|delivery-service|large-product-range|single-brand|food-beverages-and-groceries|specialty-food-products|nutritional-supplements|basic-service|health-and-beauty|online|regular-retail-store|nutrition-and-dietics|health_and-wellness-services|nutrition-suppliments,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/EMP_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/EMP__Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/EMP_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/EMP__Merchant.webp,,,
309562,LL1491,Fitness Terminal Ladies Gym,Fitness Terminal Ladies Gym offers products under personal service providers category. For more info about the brand visit store directly,personal service providers,0,,22-05-2024,21-05-2025,FALSE,"Get 15% off on 3, 6 and 12 months membership at Fitness Terminal Ladies Gym",gym|personal-training|female|fitness-and-sports,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Terminal_GYM_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Terminal_GYM_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Terminal_GYM_Panner.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Terminal_GYM_Merchant_logo_1.webp,,,
309554,LL1136,Prime Burger,Prime Burger offers products under dining category. For more info about the brand visit store directly,dining,"{dish-speciality=[hamburgers], dining-type=[casual-dining], channel=[dine-in, online-order], cuisine=[general], customer_service_tags=[delivery-services], restaurant-type=[restaurant]}",,23-05-2023,01-06-2025,FALSE,Get One free drink on a minimum spend of AED 35 at Prime Burger,dine-in|online-order|casual-dining|hamburgers|delivery-services|restaurant|general,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Prime_Burger_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Prime_Burger_Merchant.webp,https://dpimages.crayondata.com/high-res-image/resized/Prime_Burger_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/Prime_Burger_Merchant.webp,,,
